1,0.711503,-0.012723,0
2,6.12732,-0.075142,0
3,13.590056,-0.230128,0
4,19.22931,-0.145456,0
5,24.965074,-0.392785,0
6,29.406687,-0.772002,0
7,32.99765,-4.106626,0
8,36.394937,-4.79079,0
9,44.109433,-5.521998,0
10,50.313034,-6.504834,0
11,51.452419,-6.638642,0
12,52.646168,0.768681,0
