TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
0.054721,0,2,-0.378028,3.135410,0.002871,-0.000008,-0.0077720.003201,0.000035,0.006096
0.099720,0,2,-0.820408,2.102540,0.003759,-0.000014,-0.0057330.003849,0.000040,0.008330
0.149717,0,2,-2.108014,5.651587,0.005830,-0.000025,-0.0055070.006130,0.000059,0.008559
0.194726,0,2,-4.453233,10.217991,0.008530,-0.000041,-0.0068540.008889,0.000081,0.007015
0.244717,0,2,-6.322599,13.623377,0.012997,-0.000078,-0.0101540.014061,0.000109,0.003082
0.289713,0,2,-9.996112,17.790543,0.018453,-0.000145,-0.0150230.020027,0.000112,-0.002472
0.324730,0,2,-11.721769,19.730855,0.025406,-0.000269,-0.0213550.026472,0.000081,-0.008416
0.369717,0,2,-12.842869,19.464605,0.035443,-0.000531,-0.0324900.036645,-0.000055,-0.019796
0.409712,0,2,-11.914246,16.942256,0.044922,-0.000883,-0.0430880.047985,-0.000343,-0.032544
0.464716,0,2,-10.754189,13.764704,0.062416,-0.001791,-0.0620800.064126,-0.000995,-0.050022
0.509710,0,2,-8.466972,8.523195,0.082342,-0.003217,-0.0820270.082379,-0.002059,-0.067965
0.554715,0,2,-7.957919,5.707065,0.097392,-0.004545,-0.0956620.097447,-0.003175,-0.081600
0.594696,0,2,-6.765256,2.806109,0.112544,-0.006086,-0.1086040.114499,-0.004681,-0.095999
0.644723,0,2,-4.648300,0.430927,0.129480,-0.008028,-0.1198890.133308,-0.006605,-0.107951
0.689707,0,2,-4.628388,-1.129715,0.147574,-0.010291,-0.1297240.147704,-0.008215,-0.115662
0.729705,0,2,-3.640610,-4.959961,0.162182,-0.012256,-0.1390630.162338,-0.009974,-0.125001
0.774708,0,2,-3.325491,-7.504100,0.176755,-0.014358,-0.1482550.180581,-0.012364,-0.135872
0.809706,0,2,-2.750946,-8.501162,0.190886,-0.016508,-0.1542380.192822,-0.014065,-0.140943
0.864705,0,2,-2.084925,-9.803004,0.209586,-0.019463,-0.1588220.211531,-0.016760,-0.145033
0.904705,0,2,-1.915245,-10.670305,0.222739,-0.021581,-0.1604180.224609,-0.018681,-0.146285
0.949699,0,2,-1.697662,-9.650114,0.235141,-0.023582,-0.1590090.236935,-0.020490,-0.144531
0.994703,0,2,-2.364838,-7.210830,0.248041,-0.025627,-0.1541810.249804,-0.022338,-0.139407
1.034700,0,2,-3.053946,-5.764995,0.260215,-0.027482,-0.1471880.261856,-0.023992,-0.132218
1.069703,0,2,-3.750267,-4.546937,0.269191,-0.028790,-0.1415250.272087,-0.025324,-0.125698
1.114700,0,2,-4.211403,-3.345281,0.280511,-0.030364,-0.1337040.280911,-0.026416,-0.119642
1.164704,0,2,-4.925328,-1.350488,0.290534,-0.031679,-0.1263950.294831,-0.028025,-0.109708
1.214681,0,2,-4.666480,-0.117086,0.305067,-0.033462,-0.1171450.306867,-0.029310,-0.102223
1.264702,0,2,-4.431294,0.198756,0.318809,-0.035030,-0.1092900.323605,-0.030954,-0.092696
1.299692,0,2,-3.299231,0.583037,0.331980,-0.036429,-0.1017900.332459,-0.031757,-0.087728
1.344680,0,2,-2.777495,0.143883,0.343932,-0.037619,-0.0961850.345954,-0.032905,-0.081410
1.389693,0,2,-2.184770,0.767339,0.356010,-0.038757,-0.0909750.358002,-0.033861,-0.076348
1.429691,0,2,-2.049719,1.091020,0.367915,-0.039816,-0.0859650.369981,-0.034750,-0.071238
1.474691,0,2,-1.383697,1.395799,0.383131,-0.041082,-0.0797710.386667,-0.035887,-0.064877
1.519716,0,2,-0.855901,1.521279,0.395343,-0.042040,-0.0763390.400435,-0.036757,-0.060780
1.559693,0,2,-0.607443,1.051105,0.407498,-0.042951,-0.0731050.411089,-0.037394,-0.058210
1.599670,0,2,-0.345709,0.682167,0.422694,-0.044040,-0.0702750.424815,-0.038179,-0.055944
1.649690,0,2,-0.194786,1.129885,0.436440,-0.044990,-0.0673160.438544,-0.038929,-0.052887
1.699702,0,2,-0.180934,0.823326,0.451685,-0.046005,-0.0655230.455330,-0.039805,-0.050875
1.744691,0,2,-0.096671,0.843286,0.465225,-0.046880,-0.0636540.467382,-0.040410,-0.049522
1.784686,0,2,0.648131,0.403407,0.478930,-0.047743,-0.0619320.481053,-0.041076,-0.047652
1.829682,0,2,0.865137,0.699625,0.492638,-0.048582,-0.0599130.494801,-0.041720,-0.045534
1.874685,0,2,1.180834,0.594826,0.506423,-0.049392,-0.0572510.508552,-0.042330,-0.042921
