0,1,23.619472,-0.745042,-0.053987
1,1,56.151470,-2.508685,-0.033117
2,1,75.686096,-4.163168,-0.079363
3,1,77.784363,14.805322,1.422415
4,1,78.267695,18.883660,1.469969
5,1,74.439864,30.412653,1.961084
6,1,75.615846,46.243469,1.571158
7,1,47.689729,51.940940,2.930208
8,1,13.399896,63.411361,2.795816
9,1,-13.466137,74.845827,2.737937
10,1,-33.554858,84.527933,2.734425
11,1,-29.283483,93.793509,1.200636
