TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
53.354268,1,2,-1.152569,0.560476,6.103820,-0.001870,0.0053356.103995,-0.001869,0.005337
53.744220,1,2,-11.490449,12.460630,6.160919,-0.001459,0.0084756.162628,-0.001444,0.008547
54.054214,1,2,0.241594,-0.886363,6.275486,-0.000769,0.0032746.278859,-0.000758,0.002973
57.089132,1,2,0.181800,0.242400,6.430848,-0.000369,0.0051046.430921,-0.000369,0.004956
57.474203,1,2,-13.112397,13.675531,6.479243,-0.000028,0.0068406.480747,-0.000017,0.006909
57.889148,1,2,2.082616,-2.242640,6.628854,0.000362,-0.0016546.632154,0.000357,-0.001709
58.289153,1,2,-5.674368,5.595212,6.741821,0.000065,-0.0023226.744362,0.000059,-0.002486
60.909075,1,2,-0.212100,0.303000,6.900611,-0.000525,-0.0033676.900611,-0.000525,-0.003367
61.209066,1,2,-13.673377,14.797627,6.926070,-0.000494,0.0021716.928188,-0.000489,0.002249
63.299066,1,2,-0.752016,1.441998,7.105553,-0.000041,0.0014527.105685,-0.000041,0.001602
63.884155,1,2,-2.097910,2.088139,7.235413,0.000446,-0.0012177.239224,0.000440,-0.001810
64.314016,1,2,-0.687666,0.435486,7.374897,-0.000046,-0.0033137.376314,-0.000051,-0.003244
64.749004,1,2,-4.091365,4.732748,7.493229,0.000009,0.0007947.496340,0.000011,0.000687
65.138997,1,2,-2.822512,2.524402,7.615876,-0.000088,-0.0019727.617336,-0.000091,-0.001952
65.539010,1,2,-2.339444,2.692303,7.735052,-0.000293,-0.0008247.738075,-0.000295,-0.000932
65.944008,1,2,-2.792212,3.328602,7.857471,-0.000252,0.0018527.858976,-0.000249,0.001922
66.319005,1,2,-1.733448,1.482810,7.969794,-0.000135,-0.0011017.972889,-0.000139,-0.001357
66.723988,1,2,-3.926591,3.413448,8.090895,-0.000377,-0.0019088.090895,-0.000377,-0.001908
67.138976,1,2,-2.095890,1.534845,8.215369,-0.000678,-0.0026208.216888,-0.000682,-0.002599
